Observation id,Observation date,Description,Temperature,Humidity,Wind,Weather,Ground softness,Ladder trap,Primary location,Time budget start,Time budget stop,Time budget duration,Subject,Behavior,Modifiers,Total number of occurences,Total duration (s),Duration mean (s),Duration std dev,inter-event intervals mean (s),inter-event intervals std dev,% of total length
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Alert,Broken beak,2,9.8,4.9,2.461,63.96,NA,6.8
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Feed,Auto-|Unsuccessful|None,3,NA,NA,NA,6.78,7.722,NA
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Feed,Auto-|Unknown|None,3,NA,NA,NA,3.7,3.592,NA
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Foraging,Broken beak,9,84.14,9.349,8.677,4.002,3.733,58.0
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Resting,Broken beak,1,14.984,14.984,NA,NA,NA,10.3
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Wing flutter,Broken beak,4,NA,NA,NA,0.44,0.327,NA
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Open mouth,Broken beak,1,NA,NA,NA,NA,NA,NA
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Preen,Auto-|Broken beak,1,3.84,3.84,NA,NA,NA,2.6
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Preen,Auto-|Broken beak,1,3.84,3.84,NA,NA,NA,2.6
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Brief flight,Broken beak,1,1.56,1.56,NA,NA,NA,1.1
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Brief flight,Broken beak,1,1.56,1.56,NA,NA,NA,1.1
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Alert,Broken beak,2,9.8,4.9,2.461,63.96,NA,6.8
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Broken beak,Alert,Broken beak,2,9.8,4.9,2.461,63.96,NA,6.8
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Other crow #1,Alert,Other crow #1,1,0.92,0.92,NA,NA,NA,0.6
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Other crow #1,Alert,Other crow #1,1,0.92,0.92,NA,NA,NA,0.6
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Other crow #1,Feed,Allo-|Successful|Broken beak,1,NA,NA,NA,NA,NA,NA
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Other crow #1,Feed,Auto-|Unknown|None,2,NA,NA,NA,94.48,NA,NA
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Other crow #1,Foraging,Other crow #1,6,31.0,5.167,3.767,14.536,22.287,21.4
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Other crow #1,Alert,Other crow #1,1,0.92,0.92,NA,NA,NA,0.6
30-5-25 BB #7,2026-01-0512:03:57.498,,,,,(no record),(no record),no,ground,0.000,145.024,145.024,Other crow #1,Alert,Other crow #1,1,0.92,0.92,NA,NA,NA,0.6
